Probecard,Freq1,Freq2,PRR_record,Temp_coeff,Test_time,Power_supply,Propagation_delay,Rise_time,Fall_time,Resistance,Functional
PC04,14.85,14.53,1121,23.6,2.55,15.92,2.53,253,247,1.867,502.413
PC04,16.42,12.68,1124,24.2,2.13,14.92,4.12,216,282,1.849,466.921
PC04,13.91,14.28,1121,23,2.59,15.43,1.79,271,230,1.699,520.713
PC04,11.44,16.16,1121,22.4,2.97,13.84,0.51,307,191,1.816,557.708
PC04,15.47,13.23,1121,23.7,2.44,16.28,3.54,234,265,1.794,484.967
PC04,20.16,11.41,1121,25.1,1.58,16.68,5.89,171,328,1.983,421.768
PC04,11.47,16.49,1121,22.3,3.19,14.01,0.51,310,189,1.858,559.884
PC04,20.31,9.78,1121,25.4,1.52,16.53,6.51,157,341,1.566,408.317
PC04,16.29,13.04,1121,24.1,2.13,15.56,3.71,224,275,1.68,474.549
PC04,14.8,12.33,1124,23.6,2.2,14.72,3.29,243,255,1.933,494.29
PC04,16.18,13.34,1124,23.8,2.28,14.59,3.91,232,268,1.687,482.077
PC04,18.84,11.55,1124,24.5,2.07,16.1,4.77,202,296,1.724,452.305
PC04,7.07,19.27,1121,21,3.46,12.29,-2.43,378,121,2.085,628.731
PC04,17.04,13.21,1121,23.8,2.3,15.7,3.81,227,271,1.725,478.601
PC04,10.43,16.42,1124,22.3,2.86,12.79,0.39,314,185,1.928,564.621
PC04,11.94,15.64,1124,22.8,2.72,14.88,0.96,292,207,1.995,542.171
PC04,17.4,12.13,1121,24.6,2.01,15.88,5,200,299,1.695,450.935
PC04,14.12,13.94,1121,23.4,2.64,14.22,2.75,254,247,1.755,503.595
PC04,18.56,12.06,1121,24.8,2.17,16.18,4.96,196,304,1.801,446.305
PC04,13.32,14.26,1121,23.4,2.61,15.13,2.43,255,244,1.851,504.736
PC04,15.79,13.5,1124,23.6,2.32,15.74,3.28,237,262,1.832,488.12
PC04,17.7,12.07,1121,24.6,1.7,16.13,4.89,195,305,1.717,444.886
PC04,16,12.67,1121,23.8,2.13,14.98,3.84,232,266,1.56,483.104
PC04,15.6,13.53,1121,23.7,2.41,14.86,3.51,234,266,1.87,484.931
PC04,10.47,16.17,1121,21.8,3.47,14.07,-0.18,327,172,1.815,577.305
PC04,14.32,15.13,1124,23.1,2.59,14.74,2.05,262,238,1.839,511.583
PC04,18.26,12.41,1121,24.8,1.63,16.24,4.97,191,307,1.506,441.988
PC04,12.98,15.24,1124,23.1,2.62,14.61,1.8,280,219,1.832,530.923
PC04,15.96,13.99,1121,23.7,2.33,15.13,3.17,240,259,1.759,490.084
PC04,16.08,13.58,1121,23.8,2.53,14.99,3.72,229,271,1.838,478.748
PC04,14.64,14.49,1121,23.4,2.22,14.3,3.23,247,251,2.015,498.177
PC04,19.91,11.48,1121,24.8,1.5,15.72,5.55,184,315,1.698,434.046
PC04,17.34,13.31,1121,24.3,1.75,15.35,4.78,206,292,1.724,456.923
PC04,16.52,12.93,1121,24.1,2.06,15.38,3.4,226,275,1.684,475.2
PC04,15.57,13.67,1124,23.9,2.17,14.72,3.45,238,262,1.893,487.792
PC04,16.08,14.06,1124,23.5,2.43,15.86,2.95,242,257,1.69,492.522
PC04,19.52,11.44,1121,25.2,1.49,16.39,6.04,172,327,1.742,423.239
PC04,18.85,10.6,1121,24.7,2.01,16.65,5.52,180,318,1.651,430.94
PC04,21.95,9.83,1121,26,1.42,17.89,7.52,131,367,1.443,381.36
PC04,15.49,13.48,1124,24,2.37,14.17,3.23,234,265,1.802,484.786
PC04,10.24,17.06,1121,22.3,3,13.7,0.33,313,186,1.833,563.302
PC04,20.12,10.49,1124,25.3,1.59,17.72,6.24,161,338,1.463,411.82
PC04,13.31,13.75,1124,23,3.05,14.92,2.29,271,229,1.649,520.327
PC04,18.48,12.02,1121,24.3,1.62,15.93,4.41,201,298,1.753,451.582
PC04,14.65,15.08,1121,23.2,2.55,13.8,2.06,268,231,1.775,518.61
PC04,11.89,16.36,1124,22.4,3.03,13.64,0.68,306,194,1.844,556.35
PC04,18.49,12.61,1121,24.1,2.19,15.29,4.3,210,290,1.74,459.914
PC04,10.3,16.59,1121,22.1,2.99,12.99,0.4,315,184,1.696,565.306
PC04,17.78,12.09,1124,24.6,1.57,15.47,4.85,195,305,1.655,444.793
PC04,15.3,13.74,1121,23.6,1.9,14.36,3.36,234,265,1.714,484.127
PC04,18.86,10.87,1124,24.8,1.83,16.4,5.77,184,315,1.889,434.763
PC04,16.53,11.99,1121,24.2,2.1,17.41,4.65,207,292,1.745,457.895
PC04,13.78,14.73,1121,23.1,2.65,14.81,1.67,276,223,2.054,527
PC04,17.17,12.9,1121,24.2,2.15,16.45,4.54,216,284,1.591,466.095
PC04,13.2,15.91,1121,22.9,2.37,14.56,1.64,283,216,1.813,533.88
PC04,20.8,10.61,1121,25.4,1.34,17.02,6.59,153,347,1.834,402.686
PC04,17.59,10.85,1124,24.4,2.07,16.02,4.57,206,294,1.549,456.186
PC04,17.21,12.83,1124,24.2,2.27,16.15,3.68,222,277,1.804,472.019
PC04,12.54,15.51,1121,22.6,2.95,14.77,0.23,301,198,1.731,551.491
PC04,20.11,10.71,1124,25.5,1.54,16.54,6.38,155,343,1.754,406.573
PC04,14.78,15.16,1121,23.4,2.5,14.9,2.59,256,242,1.503,507.02
PC04,16.45,12.62,1124,24.1,2.1,15.65,4.2,213,287,1.718,463.694
PC04,13.32,14.45,1124,23.1,2.58,14.4,1.36,274,224,2.018,524.541
PC04,14.02,15.06,1124,23.4,2.43,15.11,2.35,262,238,1.85,512.987
PC04,18.69,11.82,1124,24.5,2.18,15.26,4.58,201,297,1.897,451.959
PC04,16.47,13.49,1124,23.8,2.7,15.51,3.55,231,269,1.798,481.259
PC04,16.53,12.1,1124,23.9,2.13,15.04,3.64,228,270,1.663,478.918
PC04,14.48,14.87,1121,23,2.86,14.23,1.65,275,224,1.773,525.558
PC04,14.05,15.1,1124,23.3,2.3,14.63,2.33,256,243,1.844,506.184
PC04,14.52,14.5,1121,23.3,2.52,14.4,2.41,262,236,1.575,512.622
PC04,15.72,14.32,1121,23.6,2.23,14.96,3.08,240,259,1.815,490.695
PC04,11.27,16.99,1124,22.3,3.12,13.8,0.23,313,186,1.859,563.368
PC04,14.98,14.49,1124,23.3,2.34,14.97,2.26,253,246,1.776,503.665
PC04,18.01,11.3,1124,24.5,1.98,15.46,4.85,198,301,1.693,448.746
PC04,16.05,12.49,1124,24.2,2.47,15.51,3.98,219,279,1.836,470.204
PC04,15.76,14.52,1121,23.7,2.4,15.27,3.15,241,259,1.476,490.8
PC04,18.75,12.45,1121,24.6,1.84,15.81,4.86,199,299,1.712,450.262
PC04,10.23,16.88,1121,22,2.96,13.75,-0.18,321,178,1.946,572.208
PC04,5.8,20.71,1124,20.5,3.91,11.64,-3.52,404,94,1.849,654.69
PC04,19.65,11.33,1121,24.9,1.63,16.03,5.65,179,320,1.783,429.831
PC04,12.67,15.06,1121,22.8,2.65,13.8,1.11,292,207,1.846,541.751
PC04,10.28,17.39,1121,21.9,3.46,13.15,-0.21,327,171,2.045,577.716
PC04,12.74,16.01,1121,22.9,2.84,14.87,1.5,281,218,1.476,531.224
PC04,16.92,13.91,1124,23.7,2.44,15.38,3.14,237,261,1.805,487.698
PC04,17.13,11.71,1124,24.3,1.68,15.9,5.04,203,296,1.667,453.316
PC04,16.89,12.88,1121,24,2.44,15.86,3.63,220,279,1.81,470.413
PC04,13.81,14.52,1121,23.1,2.45,14.18,2.37,261,238,1.741,512.265
PC04,13.88,15.24,1121,22.8,2.7,14.37,1.53,280,218,2.023,531.607
PC04,17.61,12.28,1121,24.4,1.8,15.87,4.63,205,293,1.873,454.813
PC04,14.63,13.69,1124,23.3,2.63,14.44,2.38,255,244,1.498,505.592
PC04,19.55,10.9,1121,24.8,1.53,16.77,6.06,170,329,2.044,420.044
PC04,10.72,15.29,1124,22.5,2.77,13.83,0.85,298,201,1.887,548.869
PC04,20.27,11.09,1124,25.2,1.56,17.29,6.13,161,338,1.716,410.862
PC04,18.34,11.26,1121,24.8,1.78,16.75,5.26,187,312,1.775,437.339
PC04,17.63,11.88,1124,24.2,2.04,15.52,4.52,209,289,1.625,459.503
PC04,13.84,15,1121,23.1,2.54,14.68,1.85,271,229,1.889,521.471
PC04,13.95,15.32,1124,22.9,2.84,14.05,1.99,279,220,1.747,530.107
PC04,15.37,14.08,1121,23.4,2.41,14.48,2.7,250,249,1.919,500.482
PC04,16.09,11.49,1124,24,2.43,15.55,3.65,223,276,1.794,473.777
PC04,11.27,16.99,1121,22.3,3.37,15,0.19,317,183,1.649,566.429
PC04,10.92,16.8,1121,22.1,2.91,14.15,0.08,319,180,1.84,569.675
PC04,10.95,17.32,1124,21.9,3.27,14.18,-0.09,324,175,1.949,575.279
PC04,9.8,17.11,1124,22,2.68,14.1,-0.42,327,172,1.897,576.969
PC04,19.61,10.73,1124,24.8,1.56,16.03,5.44,176,322,1.728,426.989
PC04,15.57,13.97,1124,23.8,2.26,15.21,3.11,238,262,1.798,487.611
PC04,17.55,12.27,1121,24.5,1.56,16.87,4.77,199,299,1.764,449.904
PC04,18.66,11.72,1124,24.9,1.43,16.85,5.68,178,320,1.871,428.989
PC04,10.09,16.75,1124,22.2,3.15,14.03,0.2,315,184,1.644,566.114
PC04,15.67,14.38,1121,23.7,2.28,16.14,3.33,230,268,1.752,480.907
PC04,12.85,15.36,1124,22.7,3.06,14.65,1.33,289,210,2.033,539.378
PC04,14.77,14.91,1121,23.3,2.38,14.6,2.75,256,242,1.866,507.046
PC04,11.1,16.53,1121,22.4,3.16,14.63,0.52,311,189,1.793,560.979
PC04,16.64,13.29,1124,23.8,2.34,14.84,3.68,229,272,1.872,478.447
PC04,16.92,13.16,1121,23.8,1.99,15.6,3.68,234,264,1.922,483.875
PC04,18.29,12.34,1121,24.8,2.07,16.51,5.23,189,309,1.612,440.995
PC04,9.6,17.51,1124,21.7,3.28,12.66,-0.54,339,160,2.064,589.958
PC04,14.34,14.5,1124,23.4,2.55,14.78,2.67,254,246,1.692,504.666
PC04,12.24,15.96,1124,22.7,3.21,14.32,1.25,293,205,1.881,543.592
PC04,14.84,14.11,1121,23.3,2.99,14.7,2.04,259,239,1.689,509.797
PC04,17,12.61,1121,24.3,1.86,15.84,4.15,205,294,1.648,456.128
PC04,11.37,16.21,1121,22.4,2.97,13.82,0.27,309,190,1.733,559.126
PC04,13.08,14.72,1121,22.7,3.05,14.32,1.4,288,212,2.012,538.867
PC04,18.81,11.86,1121,24.6,1.65,15.87,5.34,184,314,1.783,434.858
PC04,20.48,11.25,1121,25.1,2.17,16.46,5.85,169,331,1.788,419.633
PC04,19.08,10.76,1121,25,1.86,16.28,6.2,167,332,1.947,417.337
PC04,14.47,14.43,1121,23.8,2.08,15.86,3.01,244,256,1.581,493.915
PC04,14.33,15.18,1124,23,3.08,14.86,1.68,277,222,1.965,528.014
PC04,10.04,17.97,1121,22,3.34,12.78,-0.27,325,174,1.902,575.319
PC04,13.86,15.45,1121,23,2.45,14.44,1.79,266,233,1.836,516.412
PC04,16.28,13.41,1121,23.7,2.16,14.87,3.45,238,261,1.717,488.959
PC04,17.77,13.23,1121,24,2.2,15.71,4.23,218,281,2.025,468.255
PC04,15.6,13.42,1121,23.9,2.32,14.33,3.1,239,260,1.853,489.021
PC04,11.6,15.94,1124,23,2.84,15.11,1.41,286,213,1.54,536.361
PC04,13.51,14.93,1121,23.4,2.74,14.96,2.47,265,233,1.895,516.01
PC04,19.77,10.65,1124,25.1,1.51,16.3,5.93,170,329,1.619,420.055
PC04,16.09,13.51,1121,23.8,2.38,14.85,3.76,226,273,1.658,476.602
PC04,19.18,10.93,1124,25.1,1.53,15.84,5.97,175,324,1.855,425.071
PC04,12.5,15,1121,22.6,2.99,14.77,1.09,293,206,1.948,543.244
PC04,17.86,11.55,1124,24.6,1.42,16.39,5.42,188,312,1.749,438.034
PC04,14.72,14.24,1124,23.1,2.53,15.01,2.08,264,236,1.783,513.654
PC04,17.32,13.13,1124,24.3,1.98,15.74,4.11,212,287,1.776,463.337
PC04,19.44,10.87,1121,24.9,1.53,16.7,5.93,177,322,1.737,427.5
PC04,20.34,9.61,1124,25.5,1.38,16.51,6.68,157,342,1.905,408.278
PC04,8.29,18.87,1121,21.4,3.51,13.85,-1.37,359,140,1.936,609.86
PC04,16.08,13.38,1121,23.8,2.01,14.51,3.07,232,267,1.552,482.421
PC04,12.91,15.15,1121,22.8,2.74,13.98,1.65,286,212,1.946,536.972
PC04,13.32,14.55,1124,23.1,2.7,14.88,2.23,270,228,1.998,520.825
PC04,17.85,11.91,1121,24.3,2.13,16.24,4.56,210,289,1.846,460.897
PC04,17.94,11.79,1124,24.7,1.97,15.97,4.98,191,310,1.63,439.841
PC04,21.78,10.55,1124,25.3,1.11,16.98,7.08,156,343,1.457,406.434
PC04,15.02,14.06,1124,23.4,2.59,15.76,2.64,253,247,1.529,502.973
PC04,18.17,12.4,1121,24.5,1.77,16.69,4.86,200,300,1.667,449.8
PC04,12.22,15.2,1124,22.6,2.65,14.35,0.9,299,199,1.605,549.63
PC04,10,16.8,1121,21.9,3.38,13.02,-0.52,336,161,1.983,587.233
PC04,13.06,15.1,1124,23,2.69,14.23,1.87,271,228,1.659,521.415
PC04,18.89,11.63,1121,24.7,1.9,16.17,4.92,191,307,1.847,442.102
PC04,17.79,13.58,1121,24.4,1.86,15.16,4.39,208,292,1.674,457.723
PC04,10.16,17.75,1121,21.7,3.29,13.76,-0.72,334,164,2.011,584.648
PC04,14.06,15.11,1121,23,2.47,14.73,1.73,278,221,1.813,528.446
PC04,17.53,11.72,1124,24.1,2.21,15.5,4.06,217,282,1.7,467.139
PC04,13.91,16.28,1124,23,2.76,13.8,1.68,275,224,1.881,525.592
PC04,10.52,16.67,1121,22.1,3.3,13.21,-0.19,321,177,1.811,572.133
PC04,14.6,14.39,1124,23.2,2.76,14.69,2.4,263,236,1.741,513.291
PC04,17.59,11.84,1124,24.3,1.66,16.25,4.54,202,297,1.884,452.954
PC04,19.24,12.19,1121,24.7,1.94,16.25,5.31,185,315,1.822,435.73
PC04,15.65,13.43,1121,23.7,2.27,15.07,3.33,237,261,1.999,488.73
PC04,17.38,12.93,1121,24.3,1.92,15.49,3.86,217,282,1.705,467.766
PC04,9.32,18.14,1121,21.9,3.64,13.92,-0.63,332,167,1.896,582.6
PC04,18.21,10.97,1124,24.8,1.7,16,5.1,189,310,1.783,439.57
PC04,13.39,15.28,1124,22.7,2.64,14.6,1.59,280,218,1.94,530.94
PC04,20.37,10.61,1121,25.2,1.6,17.07,5.84,170,330,1.761,419.883
PC04,17.26,12.23,1124,24.1,2.2,15.87,4.47,209,290,1.835,459.38
PC04,15.41,12.41,1121,23.9,2.54,15.1,3.46,234,264,1.585,484.626
PC04,9.46,16.96,1121,21.8,3.26,12.77,-0.72,338,162,2.126,587.738
PC04,19.23,11.43,1124,25.3,1.38,16.96,6.07,167,330,1.677,418.256
PC04,13.66,14.61,1124,23.1,2.71,15.08,2.02,271,228,1.738,521.889
PC04,16.94,12.02,1121,24.6,2.23,16.33,4.36,210,289,1.658,460.805
PC04,15.02,14.56,1121,23.4,2.37,14.46,2.67,254,244,1.952,505.224
PC04,12.09,15.7,1124,22.9,2.66,14.84,1.72,284,216,1.923,534
PC04,8.98,17.83,1124,21.8,3.51,13.88,0.03,326,173,1.633,576.552
PC04,10.27,16.9,1124,21.9,3.07,14.08,-0.42,328,171,1.739,578.854
PC04,14.23,15.04,1121,23.3,2.49,15,2.41,262,237,1.865,512.387
PC04,13.45,15.25,1124,22.7,2.73,14.7,1.53,282,217,1.613,532.453
PC04,23.06,8.26,1121,26.2,1.44,17.13,8.07,116,382,1.923,367.489
PC04,12.37,15.89,1124,22.7,2.74,14.42,1.17,293,206,1.769,542.65
PC04,14.42,13.35,1121,23.5,2.26,15.18,2.57,250,249,1.826,501.062
PC04,17,12.95,1121,24,2.26,16.18,4,221,278,1.756,471.175
PC04,13.01,15.69,1124,22.8,2.9,15.38,1.55,285,214,1.902,535.74
PC04,15.09,12.29,1121,23.7,2.34,15.69,3.52,237,262,1.938,487.584
PC04,22.63,8.67,1121,25.8,1.52,17.6,7.59,127,372,1.917,377.993
PC04,18.43,11.49,1121,24.6,1.9,15.99,4.72,201,298,1.653,451.946
PC04,14.67,14.29,1121,23.4,2.16,14.51,2.61,249,248,1.672,500.704
PC04,16.51,13.44,1124,24.1,2.33,15.31,4.08,221,277,1.561,471.725
PC04,18.48,11.52,1124,24.8,1.8,15.97,5.38,187,312,1.725,437.928
PC04,5.77,19.87,1121,20.4,4.18,12.24,-3.37,402,96,2.212,652.465
PC04,16.39,12.29,1121,24,2.33,15.7,3.81,223,276,1.755,472.746
PC04,17.71,13.56,1124,24.3,1.81,16.12,4.38,207,291,1.735,458.009
PC04,18.41,12.15,1124,24.5,2.02,16.18,4.92,201,298,1.737,451.24
PC04,17.38,12.18,1124,24.5,2.01,15.76,4.74,202,297,1.591,452.582
PC04,20.94,9.59,1124,25.6,1.54,17.17,6.54,153,346,1.834,403.211
PC04,15.89,14.48,1121,23.5,2.44,15.69,2.89,246,251,1.808,497.463
PC04,13.29,14.64,1124,22.7,3.03,13.69,1.1,290,207,1.86,541.327
PC04,12.68,15.62,1124,22.4,2.96,14.21,1.01,291,208,2.048,541.335
PC04,12.83,14.09,1121,22.9,2.88,14.72,1.87,280,220,1.937,530.935
PC04,11.38,16.05,1124,22.1,3.07,13.51,0.33,312,187,1.8,561.972
PC04,15.98,13.63,1121,23.9,2.16,16.13,3.65,232,266,1.927,482.266
PC04,11.73,16.97,1124,22.4,3.1,14.02,0.86,298,202,1.758,548.314
PC04,19.81,11.56,1121,25,1.63,16.45,6.21,171,327,1.664,421.973
PC04,17.52,13.56,1121,24.4,2.11,15.48,4.39,208,291,1.797,458.759
PC04,14.16,14.33,1124,23.3,2.87,14.79,2.38,259,238,1.95,511.206
PC04,19.56,10.86,1124,25.2,2.06,17.44,5.79,169,330,1.726,419.909
PC04,16.56,12.06,1121,24.2,1.95,15.59,4.15,220,280,1.512,469.491
PC04,10,17.37,1121,21.8,3.42,13.71,-0.94,341,159,2.046,590.723
PC04,13.6,15.11,1121,23.2,2.51,14.15,1.78,272,227,1.677,522.665
PC04,18.23,11.92,1121,24.7,1.97,15.38,5.17,197,303,1.786,447.47
PC04,14.93,13.45,1124,23.2,2.83,14.65,2.49,260,239,1.705,510.298
PC04,15.31,13.34,1121,23.8,2.37,15.21,3.33,239,260,1.8,489.285
PC04,16.9,12.44,1121,24.1,2.04,15.34,3.88,223,276,1.616,473.238
PC04,17.11,13.06,1121,24.3,2.35,15.92,4.3,211,287,1.784,461.887
PC04,20.62,10.52,1121,25.2,1.45,16.65,6.55,165,334,1.822,415.157
PC04,13.4,15.33,1121,22.9,2.87,13.73,1.2,290,210,1.7,540.661
PC04,10.27,16.54,1124,22,3.28,13.48,-0.17,322,177,1.992,572.579
PC04,15.09,14.93,1124,23.4,2.34,14.37,2.51,256,244,1.649,505.82
PC04,11.26,17.42,1121,22.2,2.86,14.28,0.04,316,183,1.876,566.211
PC04,18.22,12.02,1121,24.5,1.56,15.56,4.38,200,298,1.758,450.847
PC04,15.66,13.61,1124,24,2.25,14.67,3.57,228,271,1.915,478.948
PC04,12.72,14.31,1121,23,2.4,14.55,2.22,267,231,1.916,518.607
PC04,11.19,15.61,1124,22.4,2.64,14.08,0.34,307,193,1.863,557.008
PC04,13.97,14.95,1121,22.9,2.93,15.54,1.66,277,221,1.59,527.319
PC04,14.15,14.68,1124,23.3,2.31,15.3,2.49,259,239,1.821,509.76
PC04,17.33,13.38,1121,24,2.03,15.45,5.05,213,286,1.881,463.035
PC04,14.1,15.97,1121,22.9,2.99,14.92,1.47,276,223,1.71,527.185
PC04,16.34,13.82,1121,23.7,2.57,15.41,3.07,242,257,1.913,492.424
PC04,15.69,12.68,1121,23.8,1.95,15.81,3.36,232,267,2.024,482.59
PC04,15.6,13.21,1124,23.9,2.14,15.39,3.7,237,262,1.806,487.357
PC04,18.28,11.45,1124,24.4,1.91,15.5,4.32,204,294,2.01,454.652
PC04,15.2,15.5,1124,23,3.05,14.48,1.75,273,227,1.778,522.083
PC04,15.86,14.08,1124,23.6,2.36,15.18,3.37,242,257,1.735,492.716
PC04,11.03,15.64,1124,22.1,3.02,13.27,0.46,314,184,1.849,565.297
PC04,16.91,11.32,1121,24.4,2.17,15.93,5.11,204,296,1.651,453.744
PC04,4.94,21.15,1121,20.1,4.42,10.9,-4.28,425,73,1.744,676.007
PC04,17.22,13.08,1121,24.1,2.22,15.52,3.88,229,271,1.603,478.491
PC04,16.75,12.88,1124,24,1.91,14.81,3.24,229,269,1.777,480.692
PC04,13.69,15.48,1124,23,2.59,14.11,1.81,278,221,1.568,528.72
PC04,19.04,11.96,1121,24.6,1.97,15.93,5.05,197,304,1.683,446.405
PC04,11.62,15.51,1121,22.6,3.01,13.52,1.18,295,204,1.69,545.644
PC04,18.05,12.45,1124,24.4,2.06,15.26,4.29,206,294,1.676,456.335
PC04,16.24,12.75,1121,23.8,2.17,15.3,2.99,231,268,1.667,481.119
PC04,14.6,14.94,1121,23.4,2.41,14.41,2.74,259,239,1.607,510.152
PC04,14.93,15,1121,23.5,2.54,15.58,2.73,257,242,1.942,507.902
PC04,13.95,13.56,1124,23.5,2.38,15.12,2.88,246,252,1.944,497.365
PC04,19.4,11.16,1124,24.8,1.73,16.72,5.74,176,324,1.7,425.59
PC04,11.52,15.9,1121,22.5,2.97,13.75,0.89,297,201,1.772,547.98
PC04,15.45,13.08,1124,23.7,2.36,14.62,3.35,237,261,2.01,488.186
PC04,9.11,18.05,1124,21.4,3.03,12.38,-1.19,351,149,1.978,601.433
PC04,15.91,13.9,1121,23.4,2.33,15.33,3.17,242,257,1.731,492.386
PC04,10.03,16.8,1121,21.9,3.23,13.79,0.02,325,175,1.92,574.16
PC04,11.14,16.04,1121,22.2,3.12,13.98,0.4,310,189,1.83,560.995
PC04,13.03,15.35,1124,23.1,2.36,15.31,2.2,268,231,1.882,519.47
PC04,11.25,16.34,1121,22.1,3.29,14.17,0.16,318,181,1.899,568.842
PC04,15.2,13.85,1121,23.8,2.4,16.27,3.56,236,264,1.702,485.939
PC04,15.05,14.04,1121,23.5,2.48,14.7,2.72,255,244,1.609,505.124
PC04,18.37,11.88,1121,24.5,1.96,15.78,4.93,200,300,1.64,450.018
PC04,13.91,14.96,1121,23.3,2.79,14.04,2.2,263,236,1.978,513.476
PC04,17.47,12.82,1121,24.5,1.92,16.09,4.58,205,294,1.636,455.745
PC04,21.48,9.25,1121,25.5,1.4,16.82,7.01,140,359,1.875,391.221
PC04,15.68,13.59,1124,23.6,2.2,15.24,3.15,237,261,1.943,487.784
PC04,14.85,14.32,1121,23.5,2.87,14.94,2.87,251,248,1.545,501.236
PC04,14,14.09,1124,23.2,2.83,14.99,2.02,258,241,1.64,509.423
PC04,14.35,14.62,1124,23.5,2.26,15.59,2.37,255,244,1.67,505.652
PC04,13.17,15.37,1121,22.7,3,14.49,1.3,290,208,1.67,540.906
PC04,14.74,13.93,1124,23.4,2.67,14.54,2.58,252,247,1.474,502.845
PC04,19.97,11.67,1121,25.1,1.75,16.2,5.54,174,326,1.541,424.704
PC04,13.66,13.89,1121,23,2.4,13.79,1.99,268,232,1.813,518.374
PC04,17.36,10.86,1124,24.6,1.77,16.25,4.94,194,305,1.752,444.83
PC04,14.52,14.2,1124,23.4,2.32,14.5,2.9,254,243,1.867,505.788
PC04,11.49,17.04,1121,22.3,3.09,14.16,0.63,310,188,1.89,560.833
PC04,12.33,15.67,1124,22.8,2.84,14.74,1.58,288,210,1.9,539.148
PC04,16.18,12.57,1121,24.1,1.74,15.67,4,223,275,1.802,473.091
PC04,9.31,17.41,1124,21.8,3.16,13.49,-0.53,334,165,1.965,584.137
PC04,12.98,14.79,1124,22.9,2.81,14.44,1.45,277,223,1.879,527.329
PC04,12.62,15.27,1124,23,2.55,14.28,1.75,275,224,1.857,525.768
PC04,14.88,14.86,1124,23.3,2.77,14.53,2.62,260,238,1.98,511.275
PC04,15.19,14.1,1121,23.5,2,14.37,3.25,242,256,1.952,492.57
PC04,18.96,10.95,1121,25,1.8,15.97,5.83,180,320,1.808,429.967
PC04,15.56,14.04,1124,23.4,2.19,15.32,2.86,247,251,1.856,498.03
PC04,16.92,13.38,1121,23.9,1.86,15.51,3.83,226,274,1.952,475.619
PC04,13.62,14.61,1121,22.8,2.78,13.76,1.39,288,210,1.979,538.953
PC04,20.2,10.85,1124,25,1.68,16.74,5.89,175,326,1.588,423.999
PC04,13.69,13.99,1121,23.3,2.38,15.28,2.58,258,241,1.908,508.947
PC04,6.65,18.72,1121,21,3.86,11.86,-2.68,381,118,1.933,630.783
PC04,14.83,14.54,1124,23.4,2.33,14.85,2.58,251,247,1.731,502.159
PC04,9.55,16.64,1121,22,3.34,13.57,-0.44,329,171,1.85,579.274
PC04,17.71,12.73,1124,24.1,2.34,15.24,4.16,220,279,1.671,471.029
PC04,12.25,15.75,1121,22.7,2.99,14.01,0.74,298,203,1.862,546.654
PC04,10.34,16.78,1124,21.8,3.36,13.91,-0.68,339,159,1.823,590.139
PC04,17.36,11.39,1121,24.6,2.16,15.88,4.78,195,303,1.608,446.306
PC04,16.9,12.04,1124,24.2,2.19,15.91,3.97,217,282,1.509,468.019
PC04,14.08,14.54,1124,23.3,2.66,14.42,2.26,260,239,2.084,510.061
PC04,17.01,11.76,1121,23.9,2.55,14.7,4.34,219,281,1.92,468.811
PC04,18.56,11.15,1124,24.7,2.04,16.49,5.04,181,317,1.657,432.062
PC04,10.5,16.9,1121,22,3.23,13.85,-0.06,322,177,1.807,572.476
PC04,13.03,16.04,1124,22.7,2.88,13.38,1,298,201,1.738,548.656
PC04,12.1,16.66,1124,22.7,2.88,13.61,1.18,289,210,1.998,539.569
PC04,16.99,10.86,1121,24.5,2,16.26,4.42,206,294,1.736,455.592
PC04,13.68,13.91,1124,22.9,2.62,14.26,1.79,278,220,1.727,529.459
PC04,13.65,14.84,1124,23.1,2.97,15.32,2.11,270,227,1.874,521.275
PC04,15.1,13.64,1121,23.7,2,14.97,2.99,239,260,1.871,489.404
PC04,15.08,14.08,1121,23.6,2.33,15.69,2.88,246,252,1.612,497.189
PC04,9.08,16.19,1124,21.4,3.45,12.98,-1.07,348,151,1.939,598.26
PC04,9.18,17.19,1124,21.9,3.37,13.56,-0.71,339,160,1.837,589.927
PC04,12.83,15.62,1124,22.9,2.6,14.2,1.73,281,219,1.884,530.338
PC04,14.83,14.6,1121,23.6,2.56,14.56,2.69,254,245,1.973,504.648
PC04,16.75,12.79,1124,23.9,2.13,15.58,3.16,236,262,1.746,486.751
PC04,16.84,12.68,1121,24.1,2.48,15.97,4.14,227,273,1.852,477.446
PC04,13.53,14.26,1124,23,2.46,14.68,1.77,271,227,1.765,521.981
PC04,16.48,12.78,1124,24,2.07,16.91,4.16,227,271,1.821,477.465
PC04,16.36,13.48,1124,24.3,2.09,15.75,3.97,221,278,1.98,471.851
PC04,13.33,15.8,1121,22.8,2.77,14.92,1.06,285,213,1.769,536.186
PC04,21.71,9.61,1121,25.7,1.6,17.18,7.43,140,360,1.615,389.995
PC04,15.21,13.3,1121,24,2.04,15.77,3.2,237,262,1.9,486.861
PC04,18.83,10.73,1121,25,1.63,16.6,5.46,174,324,1.86,425.548
PC04,15.64,13.41,1124,23.3,2.73,14.47,2.45,260,239,1.894,511.465
PC04,17.2,12,1124,24.3,2.3,14.91,4.24,211,289,1.776,461.242
PC04,17.87,13.01,1121,24.2,1.82,16.32,4.51,210,289,1.747,460.395
PC04,17.09,11.79,1124,24.3,2.05,15.37,4.04,209,291,1.635,459.39
